 148    3.700  8.33485e-01  632.082
 149    3.725  8.31300e-01  630.038
 150    3.750  8.29120e-01  627.998
 151    3.775  8.26944e-01  625.965
 152    3.800  8.24772e-01  623.936
 153    3.825  8.22605e-01  621.913
 154    3.850  8.20442e-01  619.895
 155    3.875  8.18284e-01  617.883
 156    3.900  8.16130e-01  615.875
 157    3.925  8.13980e-01  613.873
 158    3.950  8.11834e-01  611.877
 159    3.975  8.09693e-01  609.885
 160    4.000  8.07556e-01  607.899
 161    4.025  8.05424e-01  605.918
 162    4.050  8.03296e-01  603.942
 163    4.075  8.01172e-01  601.972
 164    4.100  7.99052e-01  600.006
 165    4.125  7.96937e-01  598.046
 166    4.150  7.94826e-01  596.091
 167    4.175  7.92719e-01  594.142
 168    4.200  7.90617e-01  592.197
 169    4.225  7.88519e-01  590.258
 170    4.250  7.86425e-01  588.324
 171    4.275  7.84335e-01  586.394
 172    4.300  7.82250e-01  584.470
 173    4.325  7.80169e-01  582.552
 174    4.350  7.78092e-01  580.638
 175    4.375  7.76019e-01  578.729
 176    4.400  7.73950e-01  576.825
 177    4.425  7.71886e-01  574.927
 178    4.450  7.69826e-01  573.033
 179    4.475  7.67770e-01  571.145
 180    4.500  7.65719e-01  569.262
 181    4.525  7.63671e-01  567.383
 182    4.550  7.61628e-01  565.510
 183    4.575  7.59589e-01  563.642
 184    4.600  7.57554e-01  561.778
 185    4.625  7.55524e-01  559.920
 186    4.650  7.53497e-01  558.067
 187    4.675  7.51475e-01  556.218
 188    4.700  7.49456e-01  554.375
 189    4.725  7.47442e-01  552.537
 190    4.750  7.45433e-01  550.703
 191    4.775  7.43427e-01  548.874
 192    4.800  7.41425e-01  547.051
 193    4.825  7.39428e-01  545.232
 194    4.850  7.37434e-01  543.418
 195    4.875  7.35445e-01  541.609
 196    4.900  7.33460e-01  539.805
 197    4.925  7.31479e-01  538.006
 198    4.950  7.29502e-01  536.212
 199    4.975  7.27529e-01  534.422
 200    5.000  7.25560e-01  532.637
 201    5.025  7.23595e-01  530.858
 202    5.050  7.21635e-01  529.083
 203    5.075  7.19678e-01  527.312
 204    5.100  7.17725e-01  525.547
 205    5.125  7.15777e-01  523.786
 206    5.150  7.13833e-01  522.030
 207    5.175  7.11892e-01  520.279
 208    5.200  7.09956e-01  518.533
 209    5.225  7.08024e-01  516.791
 210    5.250  7.06095e-01  515.055
 211    5.275  7.04171e-01  513.323
 212    5.300  7.02251e-01  511.595
 213    5.325  7.00335e-01  509.872
 214    5.350  6.98422e-01  508.155
 215    5.375  6.96514e-01  506.441
 216    5.400  6.94610e-01  504.733
 217    5.425  6.92710e-01  503.029
 218    5.450  6.90813e-01  501.329
 219    5.475  6.88921e-01  499.635
 220    5.500  6.87033e-01  497.945
 221    5.525  6.85148e-01  496.259
 222    5.550  6.83268e-01  494.579
 223    5.575  6.81391e-01  492.903
 224    5.600  6.79519e-01  491.231
 225    5.625  6.77650e-01  489.564
 226    5.650  6.75786e-01  487.902
 227    5.675  6.73925e-01  486.244
 228    5.700  6.72068e-01  484.591
 229    5.725  6.70215e-01  482.942
 230    5.750  6.68366e-01  481.298
 231    5.775  6.66521e-01  479.659
 232    5.800  6.64680e-01  478.024
 233    5.825  6.62843e-01  476.393
 234    5.850  6.61009e-01  474.767
 235    5.875  6.59180e-01  473.146
 236    5.900  6.57354e-01  471.529
 237    5.925  6.55532e-01  469.916
 238    5.950  6.53714e-01  468.308
 239    5.975  6.51900e-01  466.704
 240    6.000  6.50090e-01  465.105
 241    6.025  6.48284e-01  463.510
 242    6.050  6.46481e-01  461.920
 243    6.075  6.44683e-01  460.334
 244    6.100  6.42888e-01  458.753
 245    6.125  6.41097e-01  457.176
 246    6.150  6.39310e-01  455.603
 247    6.175  6.37526e-01  454.035
 248    6.200  6.35747e-01  452.471
 249    6.225  6.33971e-01  450.911
 250    6.250  6.32199e-01  449.356
 251    6.275  6.30431e-01  447.805
 252    6.300  6.28666e-01  446.259
 253    6.325  6.26906e-01  444.716
 254    6.350  6.25149e-01  443.179
 255    6.375  6.23396e-01  441.645
 256    6.400  6.21647e-01  440.116
 257    6.425  6.19901e-01  438.591
 258    6.450  6.18159e-01  437.070
 259    6.475  6.16421e-01  435.554
 260    6.500  6.14687e-01  434.041
 261    6.525  6.12956e-01  432.534
 262    6.550  6.11230e-01  431.030
 263    6.575  6.09506e-01  429.531
 264    6.600  6.07787e-01  428.035
 265    6.625  6.06071e-01  426.544
 266    6.650  6.04359e-01  425.058
 267    6.675  6.02651e-01  423.575
 268    6.700  6.00947e-01  422.097
 269    6.725  5.99246e-01  420.622
 270    6.750  5.97549e-01  419.152
 271    6.775  5.95855e-01  417.687
 272    6.800  5.94165e-01  416.225
 273    6.825  5.92479e-01  414.767
 274    6.850  5.90796e-01  413.314
 275    6.875  5.89118e-01  411.865
 276    6.900  5.87442e-01  410.419
 277    6.925  5.85771e-01  408.978
 278    6.950  5.84103e-01  407.541
 279    6.975  5.82439e-01  406.108
 280    7.000  5.80778e-01  404.680
 281    7.025  5.79121e-01  403.255
 282    7.050  5.77468e-01  401.834
 283    7.075  5.75818e-01  400.418
 284    7.100  5.74172e-01  399.005
 285    7.125  5.72529e-01  397.596
 286    7.150  5.70890e-01  396.192
 287    7.175  5.69255e-01  394.791
 288    7.200  5.67623e-01  393.395
 289    7.225  5.65995e-01  392.003
 290    7.250  5.64370e-01  390.614
 291    7.275  5.62749e-01  389.230
 292    7.300  5.61131e-01  387.849
 293    7.325  5.59517e-01  386.473
 294    7.350  5.57907e-01  385.100
 295    7.375  5.56300e-01  383.731
 296    7.400  5.54697e-01  382.367
 297    7.425  5.53097e-01  381.006
 298    7.450  5.51501e-01  379.649
 299    7.475  5.49908e-01  378.296
 300    7.500  5.48319e-01  376.947
 301    7.525  5.46733e-01  375.602
 302    7.550  5.45151e-01  374.261
 303    7.575  5.43572e-01  372.923
 304    7.600  5.41997e-01  371.590
 305    7.625  5.40426e-01  370.260
 306    7.650  5.38857e-01  368.935
 307    7.675  5.37293e-01  367.613
 308    7.700  5.35731e-01  366.295
 309    7.725  5.34174e-01  364.980
 310    7.750  5.32619e-01  363.670
 311    7.775  5.31069e-01  362.363
 312    7.800  5.29521e-01  361.061
 313    7.825  5.27977e-01  359.762
 314    7.850  5.26437e-01  358.466
 315    7.875  5.24900e-01  357.175
 316    7.900  5.23366e-01  355.887
 317    7.925  5.21836e-01  354.603
 318    7.950  5.20309e-01  353.323
 319    7.975  5.18786e-01  352.047
 320    8.000  5.17266e-01  350.774
 321    8.025  5.15750e-01  349.505
 322    8.050  5.14237e-01  348.240
 323    8.075  5.12727e-01  346.978
 324    8.100  5.11221e-01  345.720
 325    8.125  5.09718e-01  344.466
 326    8.150  5.08218e-01  343.216
 327    8.175  5.06722e-01  341.969
 328    8.200  5.05229e-01  340.726
 329    8.225  5.03740e-01  339.487
 330    8.250  5.02254e-01  338.251
 331    8.275  5.00771e-01  337.019
 332    8.300  4.99292e-01  335.790
 333    8.325  4.97816e-01  334.565
 334    8.350  4.96343e-01  333.344
 335    8.375  4.94874e-01  332.127
 336    8.400  4.93408e-01  330.912
 337    8.425  4.91945e-01  329.702
 338    8.450  4.90486e-01  328.495
 339    8.475  4.89030e-01  327.292
 340    8.500  4.87577e-01  326.092
